scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.3333333333333339,5.575211533178526,5.857600658973712,-1.0609809354584272
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,-0.04999999999999982,5.5956213695746015,5.906604317710115,-1.0594964339942219
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.2333333333333334,5.614936324477725,5.964931488485034,-1.0581309768952885
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.5166666666666666,5.633184451016202,6.032090052442287,-1.0569313591515317
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,0.7999999999999998,5.650410288759199,6.1076284000887355,-1.0559449064274462
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.083333333333333,5.666666277573797,6.191376196520453,-1.0552144846319949
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.3666666666666663,5.682006890872662,6.283333344964648,-1.0547641974254727
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.6499999999999995,5.696485159397415,6.383358623660703,-1.0545848037528793
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,1.9333333333333336,5.710152106355636,6.490837908556386,-1.054625758146263
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.216666666666667,5.723058322195428,6.604454380262573,-1.054795833026721
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.5,5.735256123217928,6.722116267639742,-1.054971280168688
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,2.783333333333333,5.746801067259489,6.841051571404277,-1.0550095717975851
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.0666666666666664,5.7577548498081494,6.958049769246237,-1.0547668374130477
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.3499999999999996,5.768190511733827,7.069806490588347,-1.0541156440178885
slotted_flap_blowing,Slotted flap + blowing,0.0,0.0,0.0,3.633333333333333,5.7781849984549005,7.17330544166584,-1.0529554954090545
