scenario,scenario_label,prop_drop_fraction_of_chord,prop_drop_fraction_of_diameter,prop_drop_m,alpha_deg,cl_total,cd_total,cm_total
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.233333333333334,1.11554290156958,0.2342734436230159,-0.14749254024825229
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.516666666666666,1.0860461375820216,0.23785275682876206,-0.15166220433580932
clean_blowing,Clean blown wing,0.0,0.0,0.0,17.8,1.0628784299088316,0.24192509199878265,-0.15629188054614432
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.083333333333332,1.044346929233232,0.2464990986273204,-0.1613156687298907
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.366666666666667,1.0289982047652537,0.25161424685731293,-0.16665863177757845
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.65,1.0157148002185916,0.25732772945855575,-0.17224836844183972
clean_blowing,Clean blown wing,0.0,0.0,0.0,18.933333333333334,1.0037582445479893,0.2636856116096543,-0.17801087257844692
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.216666666666665,0.9926910209680413,0.27071357400476614,-0.18386206396790045
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.5,0.9822760502960519,0.27841941050483554,-0.18970749716293872
clean_blowing,Clean blown wing,0.0,0.0,0.0,19.78333333333333,0.972409743288594,0.2867946407476951,-0.19545066304762115
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.066666666666666,0.9630833209703193,0.29581358161633453,-0.20100412974963694
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.349999999999998,0.9543553722602742,0.30543234334189917,-0.2062987779652111
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.633333333333333,0.9463262431967844,0.3155897809598113,-0.21128913947788172
clean_blowing,Clean blown wing,0.0,0.0,0.0,20.916666666666664,0.9391125455166796,0.32621094829387687,-0.21595460843870473
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.2,0.9328243755657768,0.33721225658038656,-0.2202971178283425
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.483333333333334,0.9275484371594325,0.3485071076432802,-0.2243363699127943
clean_blowing,Clean blown wing,0.0,0.0,0.0,21.766666666666666,0.9233384370489393,0.3600110918421682,-0.22810395079325804
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.05,0.9202121254857439,0.3716462545162621,-0.23163754643018786
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.333333333333332,0.918153333968948,0.3833441841607148,-0.23497610691507897
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.616666666666667,0.9171171771007736,0.39504784191944625,-0.2381563648160083
clean_blowing,Clean blown wing,0.0,0.0,0.0,22.9,0.9170368020600885,0.4067122051782474,-0.24121073881336108
clean_blowing,Clean blown wing,0.0,0.0,0.0,23.183333333333334,0.9178304331032694,0.4183039259561746,-0.24416640919552643
clean_blowing,Clean blown wing,0.0,0.0,0.0,23.466666666666665,0.9194078579011922,0.4298002775953187,-0.24704524375076187
clean_blowing,Clean blown wing,0.0,0.0,0.0,23.75,0.9216758725726877,0.4411876740744991,-0.24986425005179033
clean_blowing,Clean blown wing,0.0,0.0,0.0,24.03333333333333,0.9245425000527097,0.4524600104137546,-0.25263628786767306
clean_blowing,Clean blown wing,0.0,0.0,0.0,24.316666666666666,0.927920003999138,0.4636170129122865,-0.25537085377180335
clean_blowing,Clean blown wing,0.0,0.0,0.0,24.599999999999998,0.9317268424048875,0.4746627238891978,-0.2580748234830603
clean_blowing,Clean blown wing,0.0,0.0,0.0,24.883333333333333,0.9358887592771047,0.4856041894157697,-0.2607530944679661
clean_blowing,Clean blown wing,0.0,0.0,0.0,25.166666666666664,0.940339220781073,0.496450375608062,-0.26340910973408205
clean_blowing,Clean blown wing,0.0,0.0,0.0,25.45,0.94501938343858,0.507211309978588,-0.26604526633324577
clean_blowing,Clean blown wing,0.0,0.0,0.0,25.733333333333334,0.9498777508014569,0.517897427133938,-0.2686632232263929
clean_blowing,Clean blown wing,0.0,0.0,0.0,26.016666666666666,0.9548696409421997,0.5285190898230019,-0.2712641269729814
clean_blowing,Clean blown wing,0.0,0.0,0.0,26.299999999999997,0.959956555457298,0.5390862541066421,-0.273848773391016
clean_blowing,Clean blown wing,0.0,0.0,0.0,26.583333333333336,0.9651055139159217,0.549608248859073,-0.27641772105091195
clean_blowing,Clean blown wing,0.0,0.0,0.0,26.866666666666667,0.9702883964576162,0.5600936431778016,-0.27897136952958745
clean_blowing,Clean blown wing,0.0,0.0,0.0,27.15,0.9754813212150476,0.5705501794025286,-0.28151001246747903
clean_blowing,Clean blown wing,0.0,0.0,0.0,27.43333333333333,0.9806640716380017,0.5809847536091554,-0.28403387296299554
clean_blowing,Clean blown wing,0.0,0.0,0.0,27.71666666666667,0.9858195807298984,0.5914034292633438,-0.28654312680629207
